player_id,install_date,country,platform,age_group,acq_source,is_payer,stumble_pass,lifetime_gems
P00887,2024-01-24,BR,android,25-34,paid_social,False,False,42916
P00888,2024-01-25,US,ios,13-17,organic,False,False,9967
P00889,2024-01-28,BR,ios,25-34,paid_social,False,True,30856
P00890,2024-03-02,GB,android,18-24,paid_social,False,False,37630
P00891,2024-02-05,TR,android,13-17,app_store_search,False,True,9179
P00892,2024-03-16,PH,android,25-34,app_store_search,False,False,38623
P00893,2024-03-08,ID,android,18-24,paid_social,False,False,17587
P00894,2024-03-17,GB,android,18-24,paid_social,True,False,23733
P00895,2024-02-06,US,ios,13-17,cross_promo,False,False,22770
P00896,2024-01-13,BR,android,13-17,cross_promo,False,True,33887
P00897,2024-01-25,TR,android,18-24,organic,False,False,3975
P00898,2024-02-07,US,android,13-17,paid_social,True,False,12919
P00899,2024-01-30,US,android,35-44,paid_social,False,False,9602
P00900,2024-02-16,US,android,13-17,organic,False,False,45463
P00901,2024-01-23,US,android,18-24,organic,False,False,34060
P00902,2024-02-08,US,android,13-17,organic,False,False,42154
P00903,2024-01-02,IN,android,18-24,influencer,False,False,10140
P00904,2024-03-31,ID,android,35-44,organic,False,False,21170
P00905,2024-03-09,TR,android,13-17,organic,False,False,28830
P00906,2024-01-17,PH,ios,45+,organic,False,False,44540
P00907,2024-02-05,BR,android,18-24,cross_promo,False,False,6590
P00908,2024-01-06,BR,android,25-34,cross_promo,False,False,46745
P00909,2024-01-07,ID,android,25-34,paid_social,False,False,30609
P00910,2024-03-11,DE,android,35-44,paid_social,False,True,17401
P00911,2024-02-07,BR,android,25-34,app_store_search,False,False,27729
P00912,2024-03-30,DE,android,25-34,organic,False,False,37944
P00913,2024-01-17,ID,ios,18-24,organic,False,False,45167
P00914,2024-03-22,IN,android,13-17,organic,False,False,28645
P00915,2024-03-03,ID,android,35-44,organic,False,True,29047
P00916,2024-01-14,BR,android,18-24,paid_social,False,True,22560
P00917,2024-01-02,FR,ios,18-24,app_store_search,False,False,6647
P00918,2024-03-14,MX,android,25-34,influencer,False,False,21106
P00919,2024-02-06,US,android,18-24,paid_social,False,False,6015
P00920,2024-03-01,TR,android,45+,app_store_search,False,False,21506
P00921,2024-03-02,ID,android,25-34,organic,True,False,48613
P00922,2024-02-26,TR,ios,25-34,organic,False,False,24067
P00923,2024-02-13,PH,android,35-44,paid_social,False,True,2056
P00924,2024-01-24,ID,android,13-17,influencer,False,False,31719
P00925,2024-01-07,US,ios,18-24,organic,False,False,29328
P00926,2024-02-02,BR,ios,18-24,paid_social,False,False,12176
P00927,2024-03-02,IN,ios,18-24,influencer,False,False,42771
P00928,2024-01-15,DE,android,25-34,influencer,False,False,31885
P00929,2024-01-09,BR,android,35-44,influencer,False,False,21269
P00930,2024-02-21,US,android,18-24,paid_social,False,False,46515
P00931,2024-03-03,PH,android,18-24,organic,False,False,3114
P00932,2024-01-10,FR,android,45+,paid_social,False,False,13442
P00933,2024-03-14,IN,android,18-24,organic,False,False,40151
P00934,2024-03-21,US,android,18-24,app_store_search,False,False,1629
P00935,2024-03-28,BR,android,18-24,paid_social,False,False,17927
P00936,2024-01-07,US,ios,35-44,paid_social,False,False,31317
P00937,2024-01-20,TR,android,25-34,cross_promo,False,False,23896
P00938,2024-01-20,US,ios,25-34,paid_social,False,True,28155
P00939,2024-03-13,IN,android,35-44,paid_social,False,True,18288
P00940,2024-02-08,BR,android,18-24,cross_promo,False,False,21415
P00941,2024-01-11,IN,android,18-24,cross_promo,False,False,36085
P00942,2024-02-01,DE,android,35-44,influencer,False,False,11251
P00943,2024-01-16,PH,android,18-24,organic,False,False,36884
P00944,2024-03-12,US,android,25-34,paid_social,False,False,25574
P00945,2024-02-23,US,android,45+,cross_promo,False,False,9623
P00946,2024-03-18,US,android,25-34,organic,False,True,20936
P00947,2024-03-17,TR,android,25-34,organic,False,False,6123
P00948,2024-03-20,TR,android,35-44,cross_promo,False,False,3061
P00949,2024-01-29,DE,ios,35-44,organic,False,False,40857
P00950,2024-03-07,DE,ios,18-24,influencer,False,False,36499
P00951,2024-02-18,GB,android,13-17,paid_social,False,False,39095
P00952,2024-02-27,US,android,18-24,paid_social,True,False,28451
P00953,2024-02-26,TR,android,25-34,organic,False,True,16361
P00954,2024-02-08,ID,ios,18-24,cross_promo,False,False,15907
P00955,2024-03-16,ID,android,25-34,paid_social,False,False,34814
P00956,2024-02-24,IN,android,18-24,paid_social,False,False,19605
P00957,2024-02-09,US,ios,25-34,influencer,False,False,32256
P00958,2024-03-13,US,android,18-24,influencer,False,False,11332
P00959,2024-03-20,MX,ios,25-34,app_store_search,False,False,37832
P00960,2024-01-08,US,android,25-34,paid_social,False,False,29476
P00961,2024-03-19,DE,android,18-24,paid_social,False,False,9445
P00962,2024-01-13,BR,android,18-24,app_store_search,False,False,33490
P00963,2024-01-27,ID,ios,25-34,influencer,True,False,29767
P00964,2024-03-21,BR,ios,18-24,organic,False,False,46057
P00965,2024-01-28,BR,android,18-24,organic,False,False,15210
P00966,2024-02-03,GB,android,45+,cross_promo,False,False,24159
P00967,2024-03-25,BR,android,25-34,paid_social,False,False,7564
P00968,2024-01-11,IN,ios,45+,influencer,False,False,41043
P00969,2024-01-21,ID,android,18-24,paid_social,True,False,21219
P00970,2024-01-31,GB,android,18-24,organic,False,False,27946
P00971,2024-01-23,FR,android,35-44,influencer,False,False,36587
P00972,2024-03-11,MX,ios,18-24,organic,False,False,3364
P00973,2024-01-10,US,android,25-34,paid_social,True,False,4318
P00974,2024-01-21,US,android,18-24,paid_social,False,False,11479
P00975,2024-01-01,BR,android,18-24,paid_social,False,False,7398
P00976,2024-02-22,DE,ios,13-17,influencer,False,False,2452
P00977,2024-02-27,US,android,18-24,cross_promo,False,False,21672
P00978,2024-03-29,IN,android,13-17,cross_promo,False,False,33193
P00979,2024-03-17,DE,ios,13-17,organic,False,False,13865
P00980,2024-03-01,BR,android,45+,organic,False,False,25345
P00981,2024-02-07,MX,android,18-24,paid_social,False,False,46275
P00982,2024-01-05,US,android,25-34,app_store_search,False,False,20359
P00983,2024-01-30,US,ios,35-44,cross_promo,False,False,8799
P00984,2024-02-06,GB,android,25-34,cross_promo,True,False,23053
P00985,2024-03-31,IN,ios,13-17,paid_social,False,False,34892
P00986,2024-02-06,GB,android,25-34,paid_social,False,True,17684
P00987,2024-03-30,ID,android,25-34,paid_social,False,True,5015
P00988,2024-02-28,BR,android,25-34,organic,False,False,31665
P00989,2024-01-10,PH,ios,25-34,organic,False,False,8657
P00990,2024-03-28,PH,android,45+,app_store_search,False,False,21951
P00991,2024-01-30,GB,ios,25-34,organic,False,False,32063
P00992,2024-02-03,BR,android,18-24,organic,False,False,32743
P00993,2024-03-21,DE,android,25-34,organic,False,False,26521
P00994,2024-03-16,BR,android,13-17,app_store_search,False,False,10731
P00995,2024-03-25,US,ios,35-44,paid_social,False,False,18744
P00996,2024-01-26,TR,android,13-17,influencer,False,False,18423
P00997,2024-02-24,US,android,18-24,app_store_search,False,False,49076
P00998,2024-01-15,FR,android,35-44,paid_social,False,False,17568
P00999,2024-03-10,ID,ios,25-34,influencer,False,False,47411
P01000,2024-01-29,US,android,18-24,organic,False,False,3934
P01001,2024-03-23,IN,ios,18-24,organic,False,False,11409
P01002,2024-01-20,TR,android,35-44,cross_promo,False,False,31410
P01003,2024-02-04,MX,android,18-24,cross_promo,False,False,30808
P01004,2024-01-19,PH,android,35-44,paid_social,False,True,8172
P01005,2024-01-10,DE,ios,13-17,paid_social,False,False,27358
P01006,2024-01-08,GB,ios,25-34,paid_social,False,False,777
P01007,2024-01-22,PH,android,35-44,organic,False,False,19763
P01008,2024-02-09,BR,android,18-24,organic,False,False,48673
P01009,2024-03-17,ID,android,18-24,organic,False,False,35186
P01010,2024-03-13,BR,android,13-17,organic,False,False,31170
P01011,2024-02-06,FR,android,25-34,cross_promo,False,False,20461
P01012,2024-02-26,FR,android,25-34,organic,False,False,45222
P01013,2024-01-16,US,android,25-34,organic,True,False,2439
P01014,2024-02-29,GB,android,18-24,paid_social,False,False,7804
P01015,2024-03-29,TR,android,18-24,cross_promo,True,False,45791
P01016,2024-02-08,US,android,13-17,organic,False,False,47594
P01017,2024-03-30,IN,android,18-24,organic,False,False,13212
P01018,2024-02-21,TR,android,25-34,paid_social,True,False,21653
P01019,2024-02-04,US,ios,35-44,influencer,False,False,21971
P01020,2024-03-05,GB,android,25-34,paid_social,False,False,1989
P01021,2024-03-10,BR,android,18-24,cross_promo,False,True,7868
P01022,2024-03-04,TR,android,45+,app_store_search,False,False,42026
P01023,2024-02-26,FR,android,25-34,cross_promo,False,False,33712
P01024,2024-01-11,FR,android,45+,influencer,False,False,24604
P01025,2024-03-17,ID,android,18-24,paid_social,False,False,22135
P01026,2024-01-06,TR,ios,18-24,organic,False,False,30544
P01027,2024-02-25,PH,android,13-17,app_store_search,False,False,37918
P01028,2024-02-11,BR,android,25-34,paid_social,False,False,30847
P01029,2024-03-18,PH,android,13-17,organic,False,True,43774
P01030,2024-02-02,US,android,18-24,influencer,False,False,10680
P01031,2024-01-04,DE,android,25-34,organic,False,True,47972
P01032,2024-01-12,BR,android,25-34,influencer,False,False,30083
P01033,2024-01-30,US,android,25-34,influencer,False,False,34433
P01034,2024-03-27,US,android,13-17,paid_social,False,False,45579
P01035,2024-03-14,GB,android,18-24,cross_promo,False,False,26309
P01036,2024-03-16,BR,android,25-34,organic,False,False,41719
P01037,2024-01-03,GB,ios,45+,paid_social,False,False,10349
P01038,2024-03-27,US,android,25-34,paid_social,False,False,9543
P01039,2024-02-04,BR,android,35-44,influencer,False,False,9460
P01040,2024-03-14,IN,android,25-34,cross_promo,False,False,34553
P01041,2024-01-06,PH,ios,25-34,paid_social,False,False,28525
P01042,2024-01-23,BR,android,18-24,influencer,False,False,5948
P01043,2024-03-01,DE,android,25-34,organic,False,False,14498
P01044,2024-03-07,TR,android,25-34,app_store_search,False,False,18991
P01045,2024-03-24,DE,android,25-34,paid_social,True,False,24974
P01046,2024-02-26,BR,android,18-24,influencer,False,True,35398
P01047,2024-02-05,US,android,18-24,organic,False,False,7660
P01048,2024-01-24,TR,android,18-24,organic,False,False,26245
P01049,2024-03-15,US,android,18-24,paid_social,False,False,238
P01050,2024-02-25,TR,android,18-24,cross_promo,False,True,19920
P01051,2024-03-22,IN,android,35-44,paid_social,False,False,46659
P01052,2024-03-03,FR,android,18-24,app_store_search,True,False,9338
P01053,2024-01-12,PH,android,13-17,paid_social,False,False,42517
P01054,2024-03-01,FR,android,18-24,paid_social,False,False,10349
P01055,2024-02-14,BR,ios,25-34,organic,False,False,46350
P01056,2024-02-22,MX,android,18-24,cross_promo,False,False,11643
P01057,2024-02-12,ID,android,18-24,organic,False,False,28274
P01058,2024-02-11,ID,android,25-34,cross_promo,False,False,45013
P01059,2024-03-26,DE,ios,18-24,app_store_search,False,False,40667
P01060,2024-01-14,TR,android,45+,app_store_search,False,False,39913
P01061,2024-01-21,FR,android,35-44,paid_social,False,True,38629
P01062,2024-02-12,MX,android,18-24,influencer,False,False,45819
P01063,2024-02-22,ID,android,18-24,cross_promo,False,False,16632
P01064,2024-03-29,ID,android,25-34,organic,False,True,27144
P01065,2024-03-04,MX,android,13-17,influencer,False,True,12321
P01066,2024-02-06,BR,android,18-24,organic,False,True,37091
P01067,2024-03-25,US,ios,18-24,paid_social,False,False,29256
P01068,2024-02-21,BR,android,35-44,organic,True,False,23485
P01069,2024-03-11,BR,android,13-17,organic,False,False,2860
P01070,2024-01-05,BR,android,25-34,paid_social,False,False,49875
P01071,2024-02-28,BR,android,25-34,paid_social,False,False,14919
P01072,2024-01-12,US,android,18-24,influencer,False,False,33337
P01073,2024-02-10,US,android,13-17,organic,False,True,8411
P01074,2024-02-02,FR,android,45+,paid_social,False,False,9586
P01075,2024-02-11,ID,ios,18-24,organic,False,False,24312
P01076,2024-01-15,ID,ios,25-34,paid_social,False,False,23055
P01077,2024-02-21,GB,android,18-24,influencer,False,False,34890
P01078,2024-03-06,US,android,18-24,paid_social,False,False,28807
P01079,2024-01-01,FR,ios,18-24,influencer,False,False,20384
P01080,2024-03-25,MX,android,13-17,paid_social,False,False,47177
P01081,2024-03-10,US,ios,13-17,cross_promo,False,False,28925
P01082,2024-02-29,ID,android,35-44,paid_social,False,False,3089
P01083,2024-02-22,TR,android,18-24,paid_social,False,False,14242
P01084,2024-01-07,FR,android,18-24,influencer,False,False,39978
P01085,2024-01-25,ID,android,18-24,organic,False,False,16433
P01086,2024-03-07,DE,android,25-34,influencer,False,False,33282
P01087,2024-02-16,US,android,13-17,influencer,False,False,10983
P01088,2024-03-20,FR,android,25-34,paid_social,False,False,43738
P01089,2024-03-04,BR,android,13-17,organic,False,False,43578
P01090,2024-03-21,FR,android,13-17,organic,False,False,42797
P01091,2024-02-26,DE,ios,13-17,app_store_search,True,False,4671
P01092,2024-01-07,DE,android,35-44,influencer,False,True,24133
P01093,2024-01-27,IN,ios,13-17,organic,False,False,43209
P01094,2024-02-04,BR,android,13-17,paid_social,False,False,414
P01095,2024-03-11,US,android,18-24,influencer,False,False,47861
P01096,2024-01-17,BR,ios,35-44,cross_promo,False,False,21242
P01097,2024-02-06,US,android,18-24,organic,False,False,35184
P01098,2024-02-26,MX,android,18-24,organic,False,False,38379
P01099,2024-03-30,BR,android,13-17,cross_promo,False,False,15231
P01100,2024-03-03,US,android,18-24,organic,False,False,21849
P01101,2024-01-16,FR,android,25-34,organic,False,False,41163
P01102,2024-01-04,TR,ios,25-34,app_store_search,False,False,31676
P01103,2024-03-21,TR,android,18-24,influencer,False,False,22056
P01104,2024-03-18,FR,android,18-24,organic,False,False,41028
P01105,2024-01-31,US,android,13-17,organic,False,True,19947
P01106,2024-03-31,ID,android,18-24,organic,False,False,45416
P01107,2024-01-21,MX,android,13-17,organic,False,False,26040
P01108,2024-02-09,GB,android,25-34,cross_promo,False,False,46110
P01109,2024-03-11,US,android,45+,paid_social,False,False,46978
P01110,2024-01-02,PH,android,45+,influencer,False,False,25282
P01111,2024-03-11,BR,android,35-44,app_store_search,False,False,26201
P01112,2024-02-22,BR,android,25-34,paid_social,False,True,6833
P01113,2024-01-12,IN,android,25-34,organic,False,False,4752
P01114,2024-01-29,DE,android,18-24,paid_social,False,False,24507
P01115,2024-01-15,IN,ios,25-34,app_store_search,False,False,20169
P01116,2024-02-29,US,android,18-24,cross_promo,False,False,44746
P01117,2024-01-16,TR,android,18-24,organic,False,False,41495
P01118,2024-03-23,BR,android,25-34,influencer,False,False,24930
P01119,2024-01-20,US,android,18-24,paid_social,False,False,5023
P01120,2024-03-04,TR,android,18-24,app_store_search,False,False,982
P01121,2024-02-07,FR,android,35-44,organic,False,False,14305
P01122,2024-03-06,TR,android,13-17,paid_social,False,False,16146
P01123,2024-03-31,PH,android,18-24,cross_promo,False,False,11201
P01124,2024-02-04,DE,android,35-44,paid_social,False,True,16910
P01125,2024-02-23,IN,android,25-34,paid_social,False,False,23031
P01126,2024-03-02,US,android,25-34,organic,False,False,23636
P01127,2024-03-01,ID,android,18-24,organic,False,False,17314
P01128,2024-02-01,ID,ios,18-24,paid_social,False,False,27332
P01129,2024-02-28,BR,ios,35-44,app_store_search,False,False,18330
P01130,2024-03-11,GB,ios,25-34,organic,False,False,15365
P01131,2024-01-19,IN,ios,18-24,paid_social,False,False,43501
P01132,2024-02-19,US,ios,13-17,influencer,False,False,10108
P01133,2024-01-25,BR,android,13-17,organic,False,False,3360
P01134,2024-03-17,GB,android,45+,paid_social,False,False,42553
P01135,2024-03-06,US,android,18-24,influencer,False,False,40880
P01136,2024-01-18,TR,android,25-34,cross_promo,False,False,48784
P01137,2024-01-09,IN,android,13-17,influencer,False,False,3625
P01138,2024-02-05,ID,android,25-34,influencer,False,False,38237
P01139,2024-02-23,DE,android,45+,organic,False,False,1223
P01140,2024-02-13,PH,android,25-34,app_store_search,False,False,39878
P01141,2024-03-05,BR,ios,13-17,organic,False,False,9157
P01142,2024-02-04,GB,android,25-34,cross_promo,False,False,46019
P01143,2024-01-01,IN,android,25-34,organic,False,False,37760
P01144,2024-02-06,BR,android,18-24,app_store_search,False,True,13646
P01145,2024-02-08,TR,android,35-44,influencer,False,False,44638
P01146,2024-03-16,PH,ios,25-34,influencer,False,False,29024
P01147,2024-03-15,DE,android,35-44,organic,False,False,4787
P01148,2024-03-25,TR,ios,25-34,paid_social,False,False,23202
P01149,2024-03-03,TR,android,13-17,influencer,False,False,43908
P01150,2024-01-20,GB,android,18-24,cross_promo,False,True,36067
P01151,2024-02-27,PH,android,18-24,organic,False,False,9360
P01152,2024-03-09,GB,android,35-44,app_store_search,False,False,32692
P01153,2024-03-02,GB,android,25-34,cross_promo,False,False,39219
P01154,2024-02-14,DE,android,25-34,organic,False,False,12941
P01155,2024-02-12,MX,android,18-24,cross_promo,False,False,15993
P01156,2024-03-11,US,ios,18-24,paid_social,False,False,14620
P01157,2024-03-10,TR,android,25-34,paid_social,False,False,20193
P01158,2024-02-18,TR,ios,18-24,paid_social,False,False,21248
P01159,2024-02-28,US,android,18-24,influencer,False,False,45852
P01160,2024-02-11,PH,android,25-34,influencer,False,False,5027
P01161,2024-01-25,US,android,13-17,paid_social,False,False,4260
P01162,2024-03-30,BR,android,18-24,influencer,False,False,37596
P01163,2024-01-31,MX,android,18-24,influencer,False,False,41540
P01164,2024-03-14,US,android,13-17,influencer,False,False,9012
P01165,2024-02-19,PH,android,45+,organic,False,False,25823
P01166,2024-01-30,PH,ios,18-24,cross_promo,False,True,8315
P01167,2024-02-22,IN,android,13-17,paid_social,False,False,47027
P01168,2024-01-06,US,android,18-24,organic,False,False,12631
P01169,2024-02-10,BR,android,25-34,organic,False,True,18258
P01170,2024-03-01,DE,android,18-24,paid_social,False,False,25099
P01171,2024-03-31,FR,android,25-34,cross_promo,False,False,35891
P01172,2024-02-18,DE,android,13-17,paid_social,True,False,36992
P01173,2024-02-19,BR,android,13-17,influencer,True,False,31376
P01174,2024-03-25,DE,android,18-24,organic,False,False,10977
P01175,2024-03-24,IN,android,35-44,paid_social,False,False,26694
P01176,2024-01-20,MX,android,35-44,app_store_search,False,False,47376
P01177,2024-03-04,US,ios,13-17,cross_promo,False,False,33978
P01178,2024-01-05,MX,ios,25-34,organic,False,False,9218
P01179,2024-01-17,IN,android,35-44,paid_social,True,True,21788
P01180,2024-03-05,FR,android,18-24,organic,False,False,20501
P01181,2024-03-16,BR,android,35-44,paid_social,False,False,12453
P01182,2024-02-12,DE,android,13-17,cross_promo,False,False,38197
P01183,2024-01-13,FR,android,45+,cross_promo,False,False,15210
P01184,2024-02-26,US,android,25-34,organic,False,False,8689
P01185,2024-01-13,FR,android,45+,app_store_search,False,False,45489
P01186,2024-03-08,GB,android,25-34,influencer,False,True,27381
P01187,2024-02-28,US,android,18-24,paid_social,True,False,29508
P01188,2024-01-02,BR,ios,45+,paid_social,False,False,42653
P01189,2024-01-19,GB,ios,18-24,influencer,False,False,21142
P01190,2024-02-22,US,android,18-24,paid_social,False,False,40950
P01191,2024-03-24,IN,ios,25-34,paid_social,True,False,8916
P01192,2024-01-20,BR,ios,25-34,paid_social,False,False,375
P01193,2024-01-10,DE,android,35-44,organic,False,False,31449
P01194,2024-03-01,US,android,18-24,cross_promo,False,False,23797
P01195,2024-02-03,TR,android,25-34,paid_social,False,False,20782
P01196,2024-02-13,FR,ios,25-34,organic,False,False,27028
P01197,2024-03-20,FR,ios,13-17,cross_promo,False,False,20243
P01198,2024-03-29,MX,android,18-24,app_store_search,False,False,29379
P01199,2024-02-20,US,android,18-24,app_store_search,False,False,37780
P01200,2024-03-24,MX,android,18-24,paid_social,False,False,30740
P01201,2024-01-11,US,android,45+,organic,False,False,49408
P01202,2024-02-12,US,android,25-34,paid_social,False,False,19984
P01203,2024-03-27,BR,ios,25-34,organic,False,False,50
P01204,2024-03-09,ID,android,45+,app_store_search,False,False,6590
P01205,2024-02-18,MX,ios,18-24,organic,True,False,40205
P01206,2024-02-10,GB,ios,35-44,organic,False,False,15162
P01207,2024-03-21,ID,android,18-24,paid_social,False,False,49746
P01208,2024-03-03,BR,android,35-44,paid_social,False,True,13105
P01209,2024-03-10,FR,android,18-24,cross_promo,False,False,37499
P01210,2024-01-05,ID,android,45+,paid_social,False,False,36641
P01211,2024-03-20,ID,android,18-24,organic,False,False,11628
P01212,2024-01-09,US,android,18-24,organic,True,False,42032
P01213,2024-01-31,PH,android,25-34,paid_social,False,True,38516
P01214,2024-03-21,GB,android,18-24,organic,True,False,21621
P01215,2024-03-28,BR,android,25-34,influencer,False,False,1476
P01216,2024-02-06,US,android,18-24,paid_social,False,False,40800
P01217,2024-01-30,GB,android,25-34,influencer,False,False,35788
P01218,2024-01-12,DE,android,18-24,app_store_search,False,False,24437
P01219,2024-02-25,BR,android,13-17,app_store_search,False,False,26240
P01220,2024-01-13,FR,android,18-24,app_store_search,False,True,45452
P01221,2024-03-22,US,android,18-24,organic,False,False,10922
P01222,2024-03-31,ID,android,13-17,organic,False,False,48154
P01223,2024-01-13,FR,android,18-24,paid_social,False,False,8066
P01224,2024-02-26,ID,android,18-24,cross_promo,False,False,12089
P01225,2024-01-22,DE,ios,13-17,app_store_search,False,False,32600
P01226,2024-03-29,ID,android,25-34,cross_promo,False,False,46176
P01227,2024-02-08,BR,android,35-44,organic,False,False,8167
P01228,2024-01-04,FR,android,13-17,app_store_search,False,False,12816
P01229,2024-01-06,ID,android,25-34,paid_social,False,False,21164
P01230,2024-02-11,TR,android,25-34,organic,False,False,20429
P01231,2024-01-08,BR,android,18-24,paid_social,False,False,35001
P01232,2024-02-07,US,android,25-34,organic,False,True,31415
P01233,2024-02-15,US,android,18-24,paid_social,False,False,8117
P01234,2024-02-17,DE,android,18-24,paid_social,False,False,47318
P01235,2024-02-25,BR,android,13-17,paid_social,False,False,6359
P01236,2024-01-19,TR,android,25-34,influencer,True,False,14364
P01237,2024-02-01,ID,ios,25-34,cross_promo,False,False,36965
P01238,2024-03-08,FR,android,13-17,influencer,False,False,28794
P01239,2024-02-22,US,android,18-24,paid_social,False,False,10293
P01240,2024-03-13,TR,android,45+,cross_promo,False,False,9332
P01241,2024-03-28,MX,android,18-24,app_store_search,False,False,615
P01242,2024-01-24,MX,android,18-24,organic,False,False,45612
P01243,2024-01-22,PH,android,35-44,paid_social,False,False,12401
P01244,2024-01-23,MX,android,25-34,organic,False,False,41936
P01245,2024-01-11,DE,android,25-34,organic,False,False,29372
P01246,2024-03-19,US,android,25-34,influencer,False,False,42276
P01247,2024-02-18,US,android,35-44,cross_promo,False,False,48322
P01248,2024-03-20,TR,ios,18-24,organic,False,False,2339
P01249,2024-03-28,DE,android,18-24,cross_promo,False,False,16246
P01250,2024-01-31,PH,android,18-24,cross_promo,True,False,8109
P01251,2024-03-04,ID,android,45+,app_store_search,False,False,23758
P01252,2024-03-15,US,android,25-34,organic,False,False,23091
P01253,2024-01-19,US,android,13-17,app_store_search,False,False,43056
P01254,2024-01-30,GB,android,35-44,paid_social,False,False,13317
P01255,2024-02-29,ID,android,18-24,paid_social,False,False,16762
P01256,2024-03-22,US,android,13-17,organic,False,True,3465
P01257,2024-02-02,IN,android,25-34,organic,False,False,25622
P01258,2024-02-28,US,android,18-24,influencer,False,False,6800
P01259,2024-02-02,IN,ios,35-44,paid_social,False,False,49261
P01260,2024-03-26,BR,android,18-24,organic,False,False,35539
P01261,2024-01-02,PH,android,35-44,organic,False,False,36651
P01262,2024-02-29,BR,android,25-34,influencer,False,False,2600
P01263,2024-02-06,ID,android,13-17,organic,False,False,5518
P01264,2024-03-27,US,ios,45+,cross_promo,False,False,19627
P01265,2024-03-10,US,android,18-24,organic,True,False,29369
P01266,2024-01-21,ID,android,18-24,organic,False,False,31445
P01267,2024-01-10,ID,android,18-24,paid_social,False,False,16689
P01268,2024-02-26,DE,android,35-44,paid_social,False,False,15923
P01269,2024-02-14,BR,android,18-24,paid_social,False,False,38469
P01270,2024-03-16,GB,android,18-24,paid_social,False,False,30403
P01271,2024-02-08,TR,android,13-17,app_store_search,False,True,958
P01272,2024-03-22,MX,android,18-24,influencer,False,False,40363
P01273,2024-02-24,US,android,25-34,organic,False,True,3538
P01274,2024-03-29,ID,ios,18-24,paid_social,False,False,23404
P01275,2024-02-02,US,ios,18-24,cross_promo,False,False,9983
P01276,2024-02-28,BR,ios,13-17,paid_social,False,False,35371
P01277,2024-02-08,FR,android,18-24,organic,False,False,24642
P01278,2024-01-26,US,android,45+,influencer,True,False,13467
P01279,2024-02-19,IN,ios,18-24,influencer,True,False,205
P01280,2024-03-02,DE,android,45+,paid_social,False,False,27409
P01281,2024-01-14,GB,android,18-24,organic,False,False,12442
P01282,2024-01-31,IN,ios,13-17,organic,False,False,26290
P01283,2024-02-18,US,ios,35-44,influencer,False,True,26108
P01284,2024-03-14,BR,android,18-24,organic,False,False,5691
P01285,2024-02-15,IN,android,25-34,paid_social,False,False,38909
P01286,2024-03-14,US,android,45+,paid_social,False,False,19504
P01287,2024-02-07,BR,ios,13-17,organic,False,False,30162
P01288,2024-03-30,US,ios,13-17,app_store_search,False,False,39496
P01289,2024-02-07,US,android,25-34,cross_promo,False,False,38798
P01290,2024-01-03,ID,android,18-24,influencer,False,False,49330
P01291,2024-03-25,US,ios,18-24,organic,False,False,21551
P01292,2024-02-20,IN,android,13-17,organic,False,False,13383
P01293,2024-02-05,GB,android,13-17,paid_social,False,False,16496
P01294,2024-01-02,PH,ios,25-34,organic,False,True,41716
P01295,2024-03-13,US,android,13-17,app_store_search,False,True,9088
P01296,2024-03-28,US,android,18-24,organic,False,False,46982
P01297,2024-01-07,US,android,25-34,paid_social,False,False,27444
P01298,2024-03-18,DE,android,18-24,paid_social,False,False,24734
P01299,2024-03-04,GB,ios,13-17,influencer,False,False,41745
P01300,2024-02-06,US,android,25-34,organic,False,False,34571
P01301,2024-01-30,FR,ios,13-17,paid_social,False,False,26415
P01302,2024-03-18,US,android,25-34,organic,False,False,15389
P01303,2024-02-15,IN,android,35-44,cross_promo,False,True,27744
P01304,2024-01-29,GB,android,18-24,organic,False,True,18682
P01305,2024-03-22,TR,android,25-34,app_store_search,False,True,45038
P01306,2024-01-25,GB,android,18-24,cross_promo,False,False,34310
P01307,2024-03-20,PH,android,18-24,organic,False,False,7259
P01308,2024-02-02,BR,android,35-44,cross_promo,False,False,45168
P01309,2024-03-27,PH,android,35-44,organic,False,True,12546
P01310,2024-03-25,US,android,18-24,app_store_search,False,True,2154
P01311,2024-03-28,TR,android,25-34,paid_social,False,False,8766
P01312,2024-01-18,IN,android,35-44,paid_social,False,False,48517
P01313,2024-03-21,PH,android,45+,paid_social,False,False,11230
P01314,2024-01-13,ID,android,18-24,organic,False,False,17765
P01315,2024-03-21,DE,android,18-24,app_store_search,False,False,5902
P01316,2024-03-23,IN,android,18-24,organic,False,False,1222
P01317,2024-01-06,MX,android,45+,influencer,False,False,27050
P01318,2024-02-09,US,ios,13-17,paid_social,False,False,34269
P01319,2024-02-26,US,android,25-34,app_store_search,False,False,9050
P01320,2024-01-05,BR,android,18-24,organic,False,False,48976
P01321,2024-03-15,US,android,18-24,paid_social,False,False,3574
P01322,2024-02-16,TR,android,18-24,paid_social,False,False,36497
P01323,2024-01-17,US,android,45+,influencer,False,True,11157
P01324,2024-01-12,FR,ios,13-17,organic,False,False,19575
P01325,2024-02-07,BR,android,25-34,organic,False,False,40244
P01326,2024-02-11,US,ios,13-17,organic,False,False,17945
P01327,2024-02-23,MX,android,13-17,influencer,False,True,14962
P01328,2024-01-23,DE,android,18-24,organic,False,False,35290
P01329,2024-01-26,IN,android,18-24,paid_social,False,True,35159
P01330,2024-01-17,IN,android,18-24,organic,False,False,24852
P01331,2024-03-10,GB,android,18-24,cross_promo,False,False,30684
